image_id,google_vision_sp_detection,google_vision_sp_score,google_vision_sp_response Time
QR2DSAHKTWHGVNZKWQSFOG3L6TNQYAPV5JKYOA5V6M4CXP2TWTEA.jpg,Tower Of London,0.5056998133659363,0.39811182022094727
CY3C7DOO45GPW4Z4IRRR5OUAYP5CC2RUZ6ML5XQU2OOJC2H6XERQ.jpg,,0.0,0.17069363594055176
O36AWUJUTBSS2SP4OR5KWWMIVCCWT3SMEICULWSAJTCIQLUKE2XA.jpg,,0.0,0.2227332592010498
NAJVPXFMTEOMOSZDZU26DRYMHS5MOVI34D5Y67TKLNRC6YYVGG7A.jpg,,0.0,0.2492978572845459
WZL67FRK5IRNJMQTH45HN3WAMUVRUTGPHIKA7MFWXDZ4JSEWMVPQ.jpg,Trafalgar Square,0.2160317450761795,0.40192246437072754
4MLPB64JFHPSIM2YTAFY4U5HCCVUIUABRH7GUVMVTJZKKOPBF3KA.jpg,,0.0,0.337601900100708
5GK55WOQ6VIGDNYAK7YHMJH2RTAPV55BY7J5TDJHYCAQC26QT2LA.jpg,,0.0,0.11147809028625488
SJQ26LWHLWQMK3HRO4BLFRYXIPHMCMKL4KRC7RDIA2M532EFYCGQ.jpg,The British Museum,0.35545751452445984,0.3133537769317627
LNP74T3742CGFMFW2WBXGLW4WHVOSBRGD4H7LBQMVBFQFW3STMKA.jpg,,0.0,0.36172032356262207
ZMVKLW7YKKNBVIFXWI5B5Z7352RDVHOYRA5HNKM6GMXW3O7ZZJSQ.jpg,Tower Bridge,0.5588029623031616,0.18085193634033203
VXYJFEXIJLWZBUO5ZKV2VJML6MDTXGYEUOPYLTIS67E5CILPXYLQ.jpg,,0.0,0.5036675930023193
6Z53YM3OR72WY2PMA54Z7PFDTSTR5JE3CY2U3WKBFHLV5EN3LXQA.jpg,,0.0,0.1235971450805664
FEKQQFC4YWARRESHFDWRVFCKTKTECPFDS4IM4SDZNN4X3QNPYEYA.jpg,,0.0,0.08859825134277344
ZPS2EAEBPRXDI3MEKB6KFN3XFGVAPWDEEQ3VINSSMLNJSSAIKLJQ.jpg,,0.0,0.11847066879272461
YSE7IXEUKU5YQTUHWE4NSKNWB4VZWXEUMPHNQN2J2AZN7SPOBZ2A.jpg,,0.0,0.09522867202758789
PBUDQULH2JATROKXJ4LSAC6V6I5N7DEMTFHKEOAOWIAECZG4FYUA.jpg,,0.0,0.18698453903198242
VTWI37I4YSMELK4S43DA5R5QUKEH4S3UZT6GRST6QIRB5INTLQEA.jpg,,0.0,0.26790928840637207
5O5R5JVQIGCUVPQTANIBP6XU5DJDNEPRSJA43OSB2S7WMPPLACRA.jpg,,0.0,0.2146761417388916
M7VMCCOOK3KLZIMG4BHAQAVY65ZNXBEY5K5B7WW22IBTXXKR3AHQ.jpg,,0.0,0.22693920135498047
O57B47WERWPQJBM3SPYZBQN5BBUREOBM4UJK6WCKWOUQGJXS5U4Q.jpg,,0.0,0.3679924011230469
MLS5M7PBRTCCCY7CTYUA7LSJQPZ2A43MB5EO7LBUKDP7U4HCRGDA.jpg,Tower Bridge,0.5459743142127991,0.12779784202575684
DOTRHLG3RFWBXSU4GPP54BRAU557R5MK3SQJI3B5XBLA74FGUA5Q.jpg,,0.0,0.218017578125
XKIA4NHVS4SOMXIYGFFDJOIVGTDVESGBMRVQLT5KP2BHO2AQVLIA.jpg,Tower Bridge,0.19989223778247833,0.21167254447937012
7XYLDNUZ32UZDG6EHUFVZ3PDPL7BHDXJYFSQJYCNSOT5IFWZJIXQ.jpg,,0.0,0.3413240909576416
XAZNB7T7XNF7SVNJMOZAW42MVDJ3BJHFCKJBF6HEEBBILHAP4FCA.jpg,,0.0,0.18810820579528809
ZU7ZPWPYN6HWOH4Y4JOOTEUKSHANRHEAVEEVXWGTVXNPRDS6NFNA.jpg,,0.0,0.4207139015197754
EYWSUOLVTFE6W26MJOVXNNYULXA6GVZGQDZQ7WLTCAM6CCEOAT6A.jpg,,0.0,0.41716790199279785
OLXVRTGPGGWRJEG4KXRKKG72SSIQFEJKMGC4WNC3LSYXLHTBMVDQ.jpg,,0.0,0.38321566581726074
GBOTRIWYFDY2YW6BLVD5W6U3DNYLOMNDXY37GQQ3U6T5H7REOP3Q.jpg,,0.0,0.13370561599731445
CMCFRUAU6OQGUN6NCJ2ZDZIUJUCBQ5DSNNJAD4Q3BXOQMI3LIQWA.jpg,,0.0,0.38163065910339355
TPIYSMPICRFDNXNBLCM5PEOD6AGAWDTR42WXESU62N2BPT3ORUUQ.jpg,,0.0,0.10282254219055176
6SS7MMRRMYL3YJIR7CVEWFNZ7HT2GCUOMDS67ANHRW7AGQQWCZYQ.jpg,,0.0,0.17614436149597168
BJXBIIOWY4632OPIXNDI5W52LY525M5PM5M2C4YQOTIS5KHTWS6Q.jpg,,0.0,0.4224281311035156
YIC65KRQXDRFBNZ5653J5N3WNCRCZEXS262DGXK3UVLCBHO2EWUQ.jpg,,0.0,0.1542041301727295
KTYKP3SN63XLOTOR4ZIAH5VEDV2EECVTAEFLEYVNPMB7HI67XOKQ.jpg,,0.0,0.4215829372406006
CSYG6AM6B3SCYLZ33MPXA53OMDE2YQFA35TUAROKKMLUJLAL5WGQ.jpg,,0.0,0.39183902740478516
HCKQ4TODYUM23AVVT5YO4XVEY2H3L2NNOVKPCWZ42X6UPUTDU6JQ.jpg,Tower Bridge,0.280515193939209,0.11132478713989258
6P6R4WXQH4SBC43V4ARAOX6XACPBWDXHUPJWSLS2OK5JDXKOZH2Q.jpg,,0.0,0.3389263153076172
B3J6VOO344E6UQK6TXY7SHJF3IZ7EH7TMZBTYNUIMEUE33ZIYSVA.jpg,Lastminute.com London Eye,0.4621695578098297,0.19446444511413574
2P4LNY7OGRCER57R6H5PXLYCX73EXWX3XO2WN6W7JXGQYZVCO6MA.jpg,,0.0,0.23378324508666992
G6HI47K4NMNQ2VQT2MJO7WIX7GYBAN2L377UWBGMFMSSM64CLFGA.jpg,Big Ben,0.3806968629360199,0.10078859329223633
FMC2XQ7DRPYNLYB3E7OKETPQG6OA42LVHTQWCCZCVDPQCSSO2MUQ.jpg,,0.0,0.4462738037109375
CV7KZPN2PIMTIP3TEBXM2EP36SCO2OYZG6MQ54BZ64YOBPLSU3UA.jpg,,0.0,0.23439359664916992
3MQCPNTQNSMF5SLVHM6N4DYBCMXHW22HMUR466UK52VXKFVGIIMQ.jpg,Big Ben,0.4825485348701477,0.4618351459503174
BIUZZQMD6JQ36VCW7ZLL5PGHMI6FGO3KVZKGBK5ZMYAQSTDRF47Q.jpg,The British Museum,0.3778364956378937,0.34766530990600586
SKSGDI523KNGX52RRA6SER3356L72WEHA7PYMZ6SPSQ24NPHCHQA.jpg,,0.0,0.3842337131500244
ZAG555ITUPFJPRBESYW74DQERTFIB3S7ROKJ3UHLS4J5FIWSXL4Q.jpg,,0.0,0.46066951751708984
7TQ43CKIPR5TU3P5I47W2KNYSJS3Q6LDMRGPHA26FPLCGCJHQWFA.jpg,,0.0,0.4780573844909668
2AFWOO37IJZG4GOU5GMTBKNJX2OQTRQCOZB6YRD5Z72EJPOBLE4Q.jpg,,0.0,0.41286683082580566
C7M74ORSKTFZAXJSOCIPKF36XHG5XGOGGYSJUAXBS2SVMFYV6UBQ.jpg,,0.0,0.41737914085388184
I4FLPCCP42KVFEO6UE7N5DQ4K63RKRKEBPDEUVJYPH4VLK4UNNYQ.jpg,,0.0,0.16816377639770508
ZCC55JYCSHJZOQJFLZ7MOLT7KSGXACAT575LOHHRNJ5O5Z7HOIRQ.jpg,Big Ben,0.30739232897758484,0.389937162399292
IMYDVSJBYGEWAXQYGN4T7OEZ6UND35MRU2HD7F7L7LZBIPD3T2SA.jpg,Tower Bridge,0.545979917049408,0.18370342254638672
43PFWET75N7H2PWJLMNGIVPJA6RT3C72BN53JEGCEB2S7DLINPHQ.jpg,,0.0,0.13896799087524414
L67D6MQGDO74IBTGDD4FEFQHOFKTOKM2W4BECPTWQXC3OOT6IAAA.jpg,,0.0,0.40405869483947754
7RA2BZMLYAVJ44WGTJ2SQESTGRTTDJNWKZK5MBLYITXGR2HPQ3YA.jpg,,0.0,0.36664652824401855
NI7FCT67ATZ4CYLH367SGTTJUOGPOAS5SXS2XZTT5D2QNWYAMS7Q.jpg,,0.0,0.13362479209899902
TG6BYMY335JCZ22AJEBDRH6BBSG3CY2JIGPIUP65AIEC4YPBQP3Q.jpg,Big Ben,0.5016293525695801,0.41577792167663574
OPREQFNAJ46FREQLFEPDRZXGN6AC3NYKPZHDY33LTU2RJAB33V6A.jpg,,0.0,0.17216110229492188
R7JWQ6BHEHB3Q2FUTZ7AG2YHCEB3RIJBXGQHBLS4CIO262XQVITA.jpg,,0.0,0.16043901443481445
WXFQT42KPDEQ46HTAZ3NBUAQBXAIWIPGDRLR7325YGZW37YYZG2A.jpg,,0.0,0.192535400390625
HB3NXMU6Z7OOTBZVNB4XTY7EHBECBJ6XRSRJHQSE6P4Y2GFPBLUA.jpg,,0.0,0.14072370529174805
SWPQ2FXDSA2PH4KDMR56KNBPFJZ5C77DBKGBBAA4BPG5CG5XSTVA.jpg,,0.0,0.15124964714050293
5PTIV6ZYZ3WN6O2NAKCBSFNWJFKQGJTAKQCHY4PDHEZXSHWDACBA.jpg,,0.0,0.17282938957214355
U7T23QH5GEW7ODO3RSELSS6U52WXDJOVBWSDKXHGITOO62ZUXIVQ.jpg,,0.0,0.11079144477844238
3Q6B2LVG2II4BHOPYF5DYXIIG7SKJYXFRWKYXF3TKKFDB5OGULBQ.jpg,,0.0,0.14271974563598633
BPJOQOT2MINEYTPKCF6XYTRXHGIRAYVLZXA2LSMXAB7VSVNUR4HQ.jpg,The British Museum,0.44423574209213257,0.4302213191986084
7QKIQKGSXXXMPDVOQGUYMMLIJ2DGIHGCLACVBQPO6B7B52ZMQXZA.jpg,The British Museum,0.3496537506580353,0.33104634284973145
HQ7NCUKQBAEQ7D6JZBJKAGYNBVPACT2BSKCMUB3URBHSSI5RHYQA.jpg,,0.0,0.3525676727294922
6AECQWEWDK4GXK2W36FS5QSL6KWNRBGA7QMJJXO6LOY6T2GBBYBQ.jpg,,0.0,0.2863490581512451
6C7NTRQTVG4SSMOGS5XKZP5E67FC2PVLL7JI6TWIJTQOKGDENTKA.jpg,,0.0,0.2602698802947998
PFX5KCXWUNDTCFJZPCMPIIT3XBLSYJOAVI3QAYUJG3F3OOWBSGUQ.jpg,Tower Bridge,0.33489441871643066,0.39835381507873535
R75UQ2ROLO5QV4IELKEDWOLTV4W57AVAQAAJT25GT5TY7M3MPR2Q.jpg,,0.0,0.2935502529144287
KDMCVFEXAHTVJQIN2CWQPXJEO7B5A43DMHHVKMMZMX4JES2TPM5Q.jpg,,0.0,0.41926002502441406
PUZAHY3OHJTQOROMHTE7SHIGF7V5P6E7BJV5VDQSX2D63ZJW3XAA.jpg,,0.0,0.4214951992034912
63DQK3GMNNIZXVHAWC552B2D6TAHP6G2NYGQS65TOL3SV5PIOWOQ.jpg,Big Ben,0.16601426899433136,0.4981191158294678
Y5MS3DYENBRDMXGQFDIEOGJ6TMKYVLTZ3YBHZPSVUFIY4DGOBNMA.jpg,The British Museum,0.276319295167923,0.2997004985809326
5GDZPIJDZGCS3LU5X3IWSAIDMUD3SEZV52ERDHZ7LH5EUXD5KECA.jpg,,0.0,0.1833648681640625
TZS57T53U2LPT5CYEIYZLGXTD6TIQFNJ4FMKAYNCTPV4ARCIZGJA.jpg,,0.0,0.31078410148620605
5MZCART62VLXX3QIPPZMTTYZSSVJGIOC752H3U3EZFHBN6YGHBXA.jpg,,0.0,0.3758888244628906
C2GP3D2AXGXL47VHIHRDOIEJCAY3HAIP6FLVZWX3DQ73EV7O6Q5A.jpg,Big Ben,0.3629761338233948,0.15104079246520996
EQKFQBGQ2NWONBXXR7YRV7MY36NGRHZHWYT6S2WFKW7XOW3B7V5A.jpg,Trafalgar Square,0.18661727011203766,0.20903897285461426
FYIOGKCPXMWPNV4EY6UOFMHAUQEOQRWGCGO7LQA5ORHUIMN3N6GA.jpg,Big Ben,0.54473477602005,0.3721799850463867
UJZPDVCFOKZE5DFVOENIK3NVAUWZLTJOML6XNTBCMRBFRVUGD4QA.jpg,Big Ben,0.5742985010147095,0.3592219352722168
BKE7MEPVRSG7RQ4KT7US2E77AOLSOEM3DEYBVTAEKCCXMFFS4FXQ.jpg,,0.0,0.39882826805114746
DWP3B75QU3QLRINYB5ODOYAH7EKGJDYL5422G6HOHHSJDO2O7NSA.jpg,,0.0,0.25813913345336914
MTIUGMOFUEQHGMCXY2A4BRRBUYK5XJW67SURGW4PM6IT2UKOEMYA.jpg,,0.0,0.12481975555419922
ZSKZVZ5JC72YCW4L5F4FTLN3DQEV5Z7OSZF2LPT7Z74M6SCFJXKQ.jpg,The British Museum,0.31018704175949097,0.289780855178833
R3HTEGBBOGHWGILNA2QX4BRBNCTSMMUYS7ZP3F6UYRGS4Z3RK5NQ.jpg,,0.0,0.23882126808166504
GIJPCKVE45YKCRPSQ5PXGBAKMF23HGA4WXZRYVF7SL6J75ZH7VHA.jpg,Tower Bridge,0.4181590974330902,0.13486981391906738
VY4CQZMR22YYJW7QQLVIBH62LWEQF55QIIHIDOK4AV6ZPMHZEKOA.jpg,,0.0,0.19937586784362793
Y5327KBUQ5PG2FRDGHGPHQHGSUUNKAGIHE2EWFCVNBIO6LXH6KIA.jpg,,0.0,0.30256128311157227
XKKNMEOJD5GMEHCHNHP2W52CL5KUR6ZGOB4XPSLPZZJKDBJMFZKA.jpg,,0.0,0.2002549171447754
MTHUXYWDUWD54ZMKFRJE3Y4GF2PJXJM4BIBRXQMTLKACFVOK53IQ.jpg,,0.0,0.22033309936523438
M4MAYUJNYN5NIQNURLHTEJDXEACUUD4MGMONFIRYB7QOR5K7TC4Q.jpg,,0.0,0.1294260025024414
5YY5D2USIXQ54XESE2IZ2YLDNTG7DWI2AY3QKIHALCXTI5T6EQ5A.jpg,,0.0,0.2735450267791748
ELZZ42RV2XYQUT6Y4UY6MOQSYU7BZBCVPPNQGAN6443TSN6EELYA.jpg,,0.0,0.4794282913208008
KWSYUAU5MTU3T3YIZG5EJJUO2DKGWAD5U2TO4GFCC34NU5MARV3A.jpg,The British Museum,0.25435900688171387,0.19405293464660645
KVZMYC7VT3VAV5U7PUHKZMM7CATLQJDUNRIZL5GUOLFH7OMLIYVQ.jpg,,0.0,0.34339046478271484
BRJ3PREFXWPBFOPDPQWNODCWKV47OFDYYY6HKEHIMKUOTU3WZJHQ.jpg,Lastminute.com London Eye,0.4680928885936737,0.32593798637390137
VIDX6SJAA6SX22XZCG7EMTSPZDNKKJKYAODFKPC5TKXNX7KJYRYA.jpg,,0.0,0.1786510944366455
DVNCOTQCMIFDV5UADEVQDRV5US5XHWNFOGHWT6F4LNVANSDABBEQ.jpg,,0.0,0.3921492099761963
R3AZYE2NFFEDBN42UGGMCAZCB7AM4CDJE27ZMNSTHNMPXKW6IR2A.jpg,,0.0,0.5013504028320312
Y6NLQOM5HGIEZAQJFRABGYZ2KJGPLG6FBS37LY2NV5Q3DGNO4EYQ.jpg,,0.0,0.20603513717651367
HR3F3WBO6CLUA57ADMB2VFIP7FWM3IF4ZVPYVBIJGUOUKKK4F2PQ.jpg,Big Ben,0.2945321798324585,0.3984870910644531
DURUH25KLBOYEFTJP4IVVAASGBRC7DMR7RLPNCJXJ3KANA5VFH7A.jpg,Tower Bridge,0.34744054079055786,0.40050506591796875
MDVXKSS7L4FMTADHUJLGNGJJ255OTRLIFWITQS3JD5AX7EEVE45A.jpg,,0.0,0.4283623695373535
ZCNEOFRCQJ2YFEFVTJ4PTL4SFBW5KDDKSLLMUV45VRV3BBRLL2HQ.jpg,,0.0,0.3849492073059082
GYFKKSUX4NIX7EECS3RTDKBNR7PDZCI6G4UC56K6LROYVDOTFJKA.jpg,,0.0,0.2537202835083008
XVJ3VW3WFF6VXGR2K6WJGLFSROJNXBTX3RUTKXZ55MLD2M77TKQQ.jpg,,0.0,0.3861427307128906
WWFBLQKJKZ7XCTBMXKE62ECVAM5JWFOBHOLXWEYFMF7YXENLO3BQ.jpg,The British Museum,0.3653005063533783,0.29736781120300293
DYC23M7WKYXTARFQUPJOJXGZD4MYRGJ2NQFYADQ2I43M3PE2CMYA.jpg,Lastminute.com London Eye,0.30511608719825745,0.40738391876220703
STN3F6XMGAIJHXNNYI4BVCP7BNCIOKZAROZKE6VNLM5RYEZP6REA.jpg,The British Museum,0.38378727436065674,0.3128397464752197
ZWKU32WWE2IPEEWZGGYYCSFLU6PNGZIF52UYE6ROLGE673N2AAMA.jpg,,0.0,0.3130171298980713
VZVT4BBUTZDRKOHBVTBFKTUHSMIGKWLGEOHXBABYFWKZ2V3OGPUQ.jpg,,0.0,0.4027078151702881
4TH6UEBI7TFEIC2V2QDQ4M4QDXWJ7MWXLRBE3RUOMBOJBS5HCQRA.jpg,,0.0,0.21325945854187012
SZ5TB35RAK24SCB3GJRBE7SPNTCLGVGSZEC3VNSIMXWAM34EMR6A.jpg,,0.0,0.35747361183166504
MMETMBDSZTY6ZVTA67VLIOUH6WDPVBM6EYK7INGTOB3QRZCDYDAA.jpg,,0.0,0.17278838157653809
MN2JSJBB4VX5WOTHIBHVRMV2WCDI5NG4ATHFWXLWPXZ3T3KAYNTQ.jpg,,0.0,0.23811912536621094
LY7X5NZJMDUTTAJ3CRVCSN67PAT5MXTJEM44VYG5RNXFSR3XCKSA.jpg,,0.0,0.24990177154541016
4MGPN45ZHJP23YAD3MZNDUYM26HGOFP4D4HILV3N27VOTTGFOZ5Q.jpg,,0.0,0.11717104911804199
SK4HWZ7KOT2LAZPCFM2LXH3BTPV35JLXQLYIXL6ZHPNH4ZVDQE2A.jpg,,0.0,0.38994312286376953
EECT54DOIGMHPPRK5ETNGWPM6M3UXYULIDJFSWL7BJ34H6BLMLQA.jpg,Tower Bridge,0.3437449038028717,0.2444295883178711
LD7DAGLFKXNLSNKCC42BGSY34HWMCD2JD3BFUCXDESRUDP5DT2CQ.jpg,,0.0,0.15671563148498535
JHZYENGV5ZYHE3WOH63L7VDY2L7O3BAXSR4JHTGY4EHDMK2BQACQ.jpg,,0.0,0.16557574272155762
RRVJTWZUFB7JWUZTSDCFGLLJAC2BKV7TINH37JDMXT6M3THRKPSA.jpg,The British Museum,0.3547132611274719,0.2833378314971924
MDHIOHY7B7PPDV3XGR7TJTDMSJ6GK2A4ZXKNNNII6K45DJ4M62HQ.jpg,,0.0,0.3750436305999756
DPTR7RLM4PAOTHZAKWUINZK33QNOMB5QPCWJJWN6GEOJNCLIFL5A.jpg,,0.0,0.3613252639770508
WJLWQJL3XMI5VLDFJQ2XEEFSIHPZQ7OE2TPPBC6MMFRECVZQ3ZPQ.jpg,,0.0,0.13231635093688965
MA4MLPUUPX6DYERELIWYB57CTSZGQTZZE2PTPQATPKDSLQXIATIQ.jpg,,0.0,0.3764486312866211
XU2PC54TAJZQB6DSGRKLWURBOGFP7H3KE553JSLCVIAAQ6BIECQQ.jpg,The British Museum,0.30423271656036377,0.18116164207458496
PMFJ4ORZ4FLQLEVTWGMVRBM2DXJH4NHGFR2GWV3XWEOKPNCUE24A.jpg,,0.0,0.48959898948669434
KO7VP7SWM5YSAJJWIJDUVRPWWRN53GUVM2YY3TY57EMA45X3LFJQ.jpg,,0.0,0.14227557182312012
Z6YZRFQ6MTKRVQU3GDEQS3CGAJ7YSYJOCEAU4SOHGQA6FP3M27AQ.jpg,,0.0,0.09829139709472656
MAXJLDEVPXEK65YHFRXJ5YZO5PCJKCIY3PFMPBJOJ3DX6HVSPNKQ.jpg,,0.0,0.4035651683807373
EVACPVTUDDMLKRE5OCGI3AN5TNKWR65AJJKPTN4ZAYJ3A4XYHTQA.jpg,,0.0,0.3241889476776123
PVUZOS5J5C46MO2RCZZEUN73RV2DZPT42Q4MFKBPVW35VJ5DYHXQ.jpg,Tower Bridge,0.3116506338119507,0.4526534080505371
Y543IESASK6C4O5U6HA7KWP6MU6BEE7MEEPN3P7XHZRSH6KJ7K5Q.jpg,,0.0,0.5614151954650879
G54742QNNR7DZF6GBOR3B6Q4DSVRWLAP25BM3O43FS27O2T2BMOQ.jpg,,0.0,0.4062314033508301
RBP734F7DKJXD7LOE3RNHA5LAOX3MTJS3OE6P3GEO65KO3ODXGUQ.jpg,,0.0,0.15420937538146973
MJIALINGKBUY5XZVZYXXBV25CNEU52246EH6NCZT6J4ZXP4YLRCA.jpg,,0.0,0.4830360412597656
HPNMW3GV6JISHIWJSXEKIEB4VNIC5B2KOJV63JI4FUJQWPTUHGQQ.jpg,,0.0,0.25525903701782227
MYIAFZ7L2RYRGU5DWQLSBRNOJ7RRCXQFXL3E7AHKTGMLEQH5MEVQ.jpg,,0.0,0.3043630123138428
BRLATYWJ2K7MSF6UBI4ZJ6HZJUSXKHVKXFRHDWIKBIUXGKT43M4Q.jpg,Lastminute.com London Eye,0.3239556849002838,0.3824179172515869
3OAQSG5B5BUZVZJRZBI5VLBWSOHCXR4ZGUJA4776SBB23ZYEM4WQ.jpg,,0.0,0.626995325088501
BDUJ3ODZSKVEQSVO3JXVIVJBBDOAGVMAIYKZ67IIASSA5QH3VRPQ.jpg,,0.0,0.344327449798584
GNMGLAS4QJM4INYSMKKYCF62ZGWYTTRMM54QBTEV26F3BUFXM5NA.jpg,,0.0,0.3192310333251953
PZPY7V7ICSIWFRV25BIHSN32HH2LY5DMMUZZ475WPTXL6RYM3YLA.jpg,,0.0,0.3710823059082031
4BXD2BRLU236EFFP5RI6OLRCOG2LPOWLVEMZUYQITTL2CMY64M5A.jpg,,0.0,0.401853084564209
42CSKLXTH75AFVYEGTFQNY3YZILEKNKNSG5GO2S6JBBEJRKVNWZQ.jpg,,0.0,0.373382568359375
J6QIXLTYRMENM7FCKIXZWWMIC7NTCYESAZHYMPWXPNDT7HZ7MAWA.jpg,,0.0,0.11565160751342773
LSCMOJKXKBVJLJL3EZUN3SZHC7ACL652DIWN4C2G6XXUKWD4TZIQ.jpg,,0.0,0.13593411445617676
UI4G35YP2AGIQH7LZYWMF6Z2WERNCDTZJV5353AISUUCPCLZA22Q.jpg,,0.0,0.3855400085449219
7BUZXJV64HINVN5XXH7N64X6OZRLXYHYXOBILQWUNDL7HHOX3ZYQ.jpg,,0.0,0.13710689544677734
4NPULB4B7TVIY6L7KBZZA7JC7NCNJN4S2FV3RLBPG27DOP2NFCQQ.jpg,,0.0,0.41161274909973145
T7BHRF4XY6YGHPBEHFTVNSWDH3HNEYFJMC22Q4OEWCSLMVITEY3A.jpg,,0.0,0.4624166488647461
6J2PTVALV2TN3MCFFK5UESKCBEBFOYZKRHNZ4UO6IWNULWQKNCMQ.jpg,,0.0,0.15110254287719727
PML25GJWMACHWTSSRF4JJQY3HDYZAMHQHZIBWZCR4LCNV64UCWRA.jpg,The British Museum,0.24666276574134827,0.32326316833496094
